,city,lon,lat,Temp min,Temp max,Humidity,Wind Speed,breeze,humid,score,hotel_name,hotel_url,hotel_score,hotel_description
0,Mont Saint Michel,-1.511459954959514,48.6359541,15.39,16.09,93.0,5.55,light breeze,too moist,2,"Domaine de launay blot, Proche MER",https://www.booking.com/hotel/fr/malouiniere-de-launayblot.fr.html?aid=304142&label=gen173nr-1FCAQoggJCowlzZWFyY2hfMCAgICAgICAgICAgICAgICBtb250IHNhaW50IG1pY2hlbAoxICAgICAgICAgICAgICAgICAgICAgICAgICBzdCBtYWxvCjIgICAgICAgICAgICAgICAgICAgICAgICAgICBiYXlldXgKMyAgICAgICAgICAgICAgICAgICAgICAgICBsZSBoYXZyZQo0ICAgICAgICAgICAgICAgICAgICAgICAgICAgIHJvdWVuCjUgICAgICAgICAgICAgICAgICAgICAgICAgICAgcGFyaXMKNiAgICAgICAgICAgICAgICAgICAgICAgICAgIGFtaWVucwo3ICAgICAgICAgICAgICAgICAgICAgICAgICAgIGxpbGxlCjggICAgICAgICAgICAgICAgICAgICAgIHN0cmFzYm91cmcKOSAgICAgY2hhdGVhdSBkdSBoYXV0IGtvZW5pZ3Nib3VyZwoxMCAgICAgICAgICAgICAgICAgICAgICAgICAgY29sbWFyCjExICAgICAgICAgICAgICAgICAgICAgICBlZ3Vpc2hlaW0KMTIgICAgICAgICAgICAgICAgICAgICAgICBiZXNhbmNvbgoxMyAgICAgICAgICAgICAgICAgICAgICAgICAgIGRpam9uCjE0ICAgICAgICAgICAgICAgICAgICAgICAgICBhbm5lY3kKMTUgICAgICAgICAgICAgICAgICAgICAgICBncmVub2JsZQoxNiAgICAgICAgICAgICAgICAgICAgICAgICAgICBseW9uCjE3ICAgICAgICAgICAgICBib3JtZXMgbGVzIG1pbW9zYXMKMTggICAgICAgICAgICAgICAgICAgICAgICAgIGNhc3NpcwoxOSAgICAgICAgICAgICAgICAgICAgICAgbWFyc2VpbGxlCjIwICAgICAgICAgICAgICAgICBhaXggZW4gcHJvdmVuY2UKMjEgICAgICAgICAgICAgICAgICAgICAgICAgYXZpZ25vbgoyMiAgICAgICAgICAgICAgICAgICAgICAgICAgICB1emVzCjIzICAgICAgICAgICAgICAgICAgICAgICAgICAgbmltZXMKMjQgICAgICAgICAgICAgICAgICAgYWlndWVzIG1vcnRlcwoyNSAgICAgICAgc2FpbnRlcyBtYXJpZXMgZGUgbGEgbWVyCjI2ICAgICAgICAgICAgICAgICAgICAgICBjb2xsaW91cmUKMjcgICAgICAgICAgICAgICAgICAgICBjYXJjYXNzb25uZQoyOCAgICAgICAgICAgICAgICAgICAgICAgIHRvdWxvdXNlCjI5ICAgICAgICAgICAgICAgICAgICAgICBtb250YXViYW4KMzAgICAgICAgICAgICAgICAgICAgICAgICBiaWFycml0egozMSAgICAgICAgICAgICAgICAgICAgICAgICBiYXlvbm5lCjMyICAgICAgICAgICAgICAgICAgICAgbGEgcm9jaGVsbGUKbmFtZTogY2l0eSwgZHR5cGU6IG9iamVjdFIFZnItZnJYBGipAYgBAZgBDbgBB8gBDdgBAegBAfgBA4gCAagCA7gC_uqlmgbAAgHSAiRiZGZiNTZmMC1lNTAxLTRjMmYtYjkyYS04NzExMmFkN2EzYjfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=b4ed677ffe3402b5&srepoch=1665758591&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2",Établissement Voyage Durable
1,Mont Saint Michel,-1.511459954959514,48.6359541,15.39,16.09,93.0,5.55,light breeze,too moist,2,Les Bruyères Rebecca,https://www.booking.com/hotel/fr/les-bruyeres-pleugueneuc.fr.html?aid=304142&label=gen173nr-1FCAQoggJCowlzZWFyY2hfMCAgICAgICAgICAgICAgICBtb250IHNhaW50IG1pY2hlbAoxICAgICAgICAgICAgICAgICAgICAgICAgICBzdCBtYWxvCjIgICAgICAgICAgICAgICAgICAgICAgICAgICBiYXlldXgKMyAgICAgICAgICAgICAgICAgICAgICAgICBsZSBoYXZyZQo0ICAgICAgICAgICAgICAgICAgICAgICAgICAgIHJvdWVuCjUgICAgICAgICAgICAgICAgICAgICAgICAgICAgcGFyaXMKNiAgICAgICAgICAgICAgICAgICAgICAgICAgIGFtaWVucwo3ICAgICAgICAgICAgICAgICAgICAgICAgICAgIGxpbGxlCjggICAgICAgICAgICAgICAgICAgICAgIHN0cmFzYm91cmcKOSAgICAgY2hhdGVhdSBkdSBoYXV0IGtvZW5pZ3Nib3VyZwoxMCAgICAgICAgICAgICAgICAgICAgICAgICAgY29sbWFyCjExICAgICAgICAgICAgICAgICAgICAgICBlZ3Vpc2hlaW0KMTIgICAgICAgICAgICAgICAgICAgICAgICBiZXNhbmNvbgoxMyAgICAgICAgICAgICAgICAgICAgICAgICAgIGRpam9uCjE0ICAgICAgICAgICAgICAgICAgICAgICAgICBhbm5lY3kKMTUgICAgICAgICAgICAgICAgICAgICAgICBncmVub2JsZQoxNiAgICAgICAgICAgICAgICAgICAgICAgICAgICBseW9uCjE3ICAgICAgICAgICAgICBib3JtZXMgbGVzIG1pbW9zYXMKMTggICAgICAgICAgICAgICAgICAgICAgICAgIGNhc3NpcwoxOSAgICAgICAgICAgICAgICAgICAgICAgbWFyc2VpbGxlCjIwICAgICAgICAgICAgICAgICBhaXggZW4gcHJvdmVuY2UKMjEgICAgICAgICAgICAgICAgICAgICAgICAgYXZpZ25vbgoyMiAgICAgICAgICAgICAgICAgICAgICAgICAgICB1emVzCjIzICAgICAgICAgICAgICAgICAgICAgICAgICAgbmltZXMKMjQgICAgICAgICAgICAgICAgICAgYWlndWVzIG1vcnRlcwoyNSAgICAgICAgc2FpbnRlcyBtYXJpZXMgZGUgbGEgbWVyCjI2ICAgICAgICAgICAgICAgICAgICAgICBjb2xsaW91cmUKMjcgICAgICAgICAgICAgICAgICAgICBjYXJjYXNzb25uZQoyOCAgICAgICAgICAgICAgICAgICAgICAgIHRvdWxvdXNlCjI5ICAgICAgICAgICAgICAgICAgICAgICBtb250YXViYW4KMzAgICAgICAgICAgICAgICAgICAgICAgICBiaWFycml0egozMSAgICAgICAgICAgICAgICAgICAgICAgICBiYXlvbm5lCjMyICAgICAgICAgICAgICAgICAgICAgbGEgcm9jaGVsbGUKbmFtZTogY2l0eSwgZHR5cGU6IG9iamVjdFIFZnItZnJYBGipAYgBAZgBDbgBB8gBDdgBAegBAfgBA4gCAagCA7gC_uqlmgbAAgHSAiRiZGZiNTZmMC1lNTAxLTRjMmYtYjkyYS04NzExMmFkN2EzYjfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=b4ed677ffe3402b5&srepoch=1665758591&from=searchresults#hotelTmpl,"8,7","Situé à Pleugueneuc, en Bretagne, à moins de 16 km de la gare de Dinan, l'établissement Les Bruyères Rebecca propose des hébergements avec une connexion Wi-Fi gratuite, une aire de jeux pour enfants,..."
2,Mont Saint Michel,-1.511459954959514,48.6359541,15.39,16.09,93.0,5.55,light breeze,too moist,2,"Domaine &cottage de launay blot, Proche Mer",https://www.booking.com/hotel/fr/cottage-de-launay-blot-baguer-morvan.fr.html?aid=304142&label=gen173nr-1FCAQoggJCowlzZWFyY2hfMCAgICAgICAgICAgICAgICBtb250IHNhaW50IG1pY2hlbAoxICAgICAgICAgICAgICAgICAgICAgICAgICBzdCBtYWxvCjIgICAgICAgICAgICAgICAgICAgICAgICAgICBiYXlldXgKMyAgICAgICAgICAgICAgICAgICAgICAgICBsZSBoYXZyZQo0ICAgICAgICAgICAgICAgICAgICAgICAgICAgIHJvdWVuCjUgICAgICAgICAgICAgICAgICAgICAgICAgICAgcGFyaXMKNiAgICAgICAgICAgICAgICAgICAgICAgICAgIGFtaWVucwo3ICAgICAgICAgICAgICAgICAgICAgICAgICAgIGxpbGxlCjggICAgICAgICAgICAgICAgICAgICAgIHN0cmFzYm91cmcKOSAgICAgY2hhdGVhdSBkdSBoYXV0IGtvZW5pZ3Nib3VyZwoxMCAgICAgICAgICAgICAgICAgICAgICAgICAgY29sbWFyCjExICAgICAgICAgICAgICAgICAgICAgICBlZ3Vpc2hlaW0KMTIgICAgICAgICAgICAgICAgICAgICAgICBiZXNhbmNvbgoxMyAgICAgICAgICAgICAgICAgICAgICAgICAgIGRpam9uCjE0ICAgICAgICAgICAgICAgICAgICAgICAgICBhbm5lY3kKMTUgICAgICAgICAgICAgICAgICAgICAgICBncmVub2JsZQoxNiAgICAgICAgICAgICAgICAgICAgICAgICAgICBseW9uCjE3ICAgICAgICAgICAgICBib3JtZXMgbGVzIG1pbW9zYXMKMTggICAgICAgICAgICAgICAgICAgICAgICAgIGNhc3NpcwoxOSAgICAgICAgICAgICAgICAgICAgICAgbWFyc2VpbGxlCjIwICAgICAgICAgICAgICAgICBhaXggZW4gcHJvdmVuY2UKMjEgICAgICAgICAgICAgICAgICAgICAgICAgYXZpZ25vbgoyMiAgICAgICAgICAgICAgICAgICAgICAgICAgICB1emVzCjIzICAgICAgICAgICAgICAgICAgICAgICAgICAgbmltZXMKMjQgICAgICAgICAgICAgICAgICAgYWlndWVzIG1vcnRlcwoyNSAgICAgICAgc2FpbnRlcyBtYXJpZXMgZGUgbGEgbWVyCjI2ICAgICAgICAgICAgICAgICAgICAgICBjb2xsaW91cmUKMjcgICAgICAgICAgICAgICAgICAgICBjYXJjYXNzb25uZQoyOCAgICAgICAgICAgICAgICAgICAgICAgIHRvdWxvdXNlCjI5ICAgICAgICAgICAgICAgICAgICAgICBtb250YXViYW4KMzAgICAgICAgICAgICAgICAgICAgICAgICBiaWFycml0egozMSAgICAgICAgICAgICAgICAgICAgICAgICBiYXlvbm5lCjMyICAgICAgICAgICAgICAgICAgICAgbGEgcm9jaGVsbGUKbmFtZTogY2l0eSwgZHR5cGU6IG9iamVjdFIFZnItZnJYBGipAYgBAZgBDbgBB8gBDdgBAegBAfgBA4gCAagCA7gC_uqlmgbAAgHSAiRiZGZiNTZmMC1lNTAxLTRjMmYtYjkyYS04NzExMmFkN2EzYjfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=b4ed677ffe3402b5&srepoch=1665758591&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1",Établissement Voyage Durable
3,Mont Saint Michel,-1.511459954959514,48.6359541,15.39,16.09,93.0,5.55,light breeze,too moist,2,Kyriad Dol-de-Bretagne,https://www.booking.com/hotel/fr/kyriad-dol-de-bretagn.fr.html?aid=304142&label=gen173nr-1FCAQoggJCowlzZWFyY2hfMCAgICAgICAgICAgICAgICBtb250IHNhaW50IG1pY2hlbAoxICAgICAgICAgICAgICAgICAgICAgICAgICBzdCBtYWxvCjIgICAgICAgICAgICAgICAgICAgICAgICAgICBiYXlldXgKMyAgICAgICAgICAgICAgICAgICAgICAgICBsZSBoYXZyZQo0ICAgICAgICAgICAgICAgICAgICAgICAgICAgIHJvdWVuCjUgICAgICAgICAgICAgICAgICAgICAgICAgICAgcGFyaXMKNiAgICAgICAgICAgICAgICAgICAgICAgICAgIGFtaWVucwo3ICAgICAgICAgICAgICAgICAgICAgICAgICAgIGxpbGxlCjggICAgICAgICAgICAgICAgICAgICAgIHN0cmFzYm91cmcKOSAgICAgY2hhdGVhdSBkdSBoYXV0IGtvZW5pZ3Nib3VyZwoxMCAgICAgICAgICAgICAgICAgICAgICAgICAgY29sbWFyCjExICAgICAgICAgICAgICAgICAgICAgICBlZ3Vpc2hlaW0KMTIgICAgICAgICAgICAgICAgICAgICAgICBiZXNhbmNvbgoxMyAgICAgICAgICAgICAgICAgICAgICAgICAgIGRpam9uCjE0ICAgICAgICAgICAgICAgICAgICAgICAgICBhbm5lY3kKMTUgICAgICAgICAgICAgICAgICAgICAgICBncmVub2JsZQoxNiAgICAgICAgICAgICAgICAgICAgICAgICAgICBseW9uCjE3ICAgICAgICAgICAgICBib3JtZXMgbGVzIG1pbW9zYXMKMTggICAgICAgICAgICAgICAgICAgICAgICAgIGNhc3NpcwoxOSAgICAgICAgICAgICAgICAgICAgICAgbWFyc2VpbGxlCjIwICAgICAgICAgICAgICAgICBhaXggZW4gcHJvdmVuY2UKMjEgICAgICAgICAgICAgICAgICAgICAgICAgYXZpZ25vbgoyMiAgICAgICAgICAgICAgICAgICAgICAgICAgICB1emVzCjIzICAgICAgICAgICAgICAgICAgICAgICAgICAgbmltZXMKMjQgICAgICAgICAgICAgICAgICAgYWlndWVzIG1vcnRlcwoyNSAgICAgICAgc2FpbnRlcyBtYXJpZXMgZGUgbGEgbWVyCjI2ICAgICAgICAgICAgICAgICAgICAgICBjb2xsaW91cmUKMjcgICAgICAgICAgICAgICAgICAgICBjYXJjYXNzb25uZQoyOCAgICAgICAgICAgICAgICAgICAgICAgIHRvdWxvdXNlCjI5ICAgICAgICAgICAgICAgICAgICAgICBtb250YXViYW4KMzAgICAgICAgICAgICAgICAgICAgICAgICBiaWFycml0egozMSAgICAgICAgICAgICAgICAgICAgICAgICBiYXlvbm5lCjMyICAgICAgICAgICAgICAgICAgICAgbGEgcm9jaGVsbGUKbmFtZTogY2l0eSwgZHR5cGU6IG9iamVjdFIFZnItZnJYBGipAYgBAZgBDbgBB8gBDdgBAegBAfgBA4gCAagCA7gC_uqlmgbAAgHSAiRiZGZiNTZmMC1lNTAxLTRjMmYtYjkyYS04NzExMmFkN2EzYjfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=b4ed677ffe3402b5&srepoch=1665758591&from=searchresults#hotelTmpl,"8,5","Le Kyriad Dol-de-Bretagne est situé à Dol-de-Bretagne, à 28 km du Mont-Saint-Michel et à 30 minutes de route de Saint-Malo. "
4,Mont Saint Michel,-1.511459954959514,48.6359541,15.39,16.09,93.0,5.55,light breeze,too moist,2,"Manoir de la Roche Torin, The Originals Relais (Relais du Silence)",https://www.booking.com/hotel/fr/le-manoir-de-la-roche-torin.fr.html?aid=304142&label=gen173nr-1FCAQoggJCowlzZWFyY2hfMCAgICAgICAgICAgICAgICBtb250IHNhaW50IG1pY2hlbAoxICAgICAgICAgICAgICAgICAgICAgICAgICBzdCBtYWxvCjIgICAgICAgICAgICAgICAgICAgICAgICAgICBiYXlldXgKMyAgICAgICAgICAgICAgICAgICAgICAgICBsZSBoYXZyZQo0ICAgICAgICAgICAgICAgICAgICAgICAgICAgIHJvdWVuCjUgICAgICAgICAgICAgICAgICAgICAgICAgICAgcGFyaXMKNiAgICAgICAgICAgICAgICAgICAgICAgICAgIGFtaWVucwo3ICAgICAgICAgICAgICAgICAgICAgICAgICAgIGxpbGxlCjggICAgICAgICAgICAgICAgICAgICAgIHN0cmFzYm91cmcKOSAgICAgY2hhdGVhdSBkdSBoYXV0IGtvZW5pZ3Nib3VyZwoxMCAgICAgICAgICAgICAgICAgICAgICAgICAgY29sbWFyCjExICAgICAgICAgICAgICAgICAgICAgICBlZ3Vpc2hlaW0KMTIgICAgICAgICAgICAgICAgICAgICAgICBiZXNhbmNvbgoxMyAgICAgICAgICAgICAgICAgICAgICAgICAgIGRpam9uCjE0ICAgICAgICAgICAgICAgICAgICAgICAgICBhbm5lY3kKMTUgICAgICAgICAgICAgICAgICAgICAgICBncmVub2JsZQoxNiAgICAgICAgICAgICAgICAgICAgICAgICAgICBseW9uCjE3ICAgICAgICAgICAgICBib3JtZXMgbGVzIG1pbW9zYXMKMTggICAgICAgICAgICAgICAgICAgICAgICAgIGNhc3NpcwoxOSAgICAgICAgICAgICAgICAgICAgICAgbWFyc2VpbGxlCjIwICAgICAgICAgICAgICAgICBhaXggZW4gcHJvdmVuY2UKMjEgICAgICAgICAgICAgICAgICAgICAgICAgYXZpZ25vbgoyMiAgICAgICAgICAgICAgICAgICAgICAgICAgICB1emVzCjIzICAgICAgICAgICAgICAgICAgICAgICAgICAgbmltZXMKMjQgICAgICAgICAgICAgICAgICAgYWlndWVzIG1vcnRlcwoyNSAgICAgICAgc2FpbnRlcyBtYXJpZXMgZGUgbGEgbWVyCjI2ICAgICAgICAgICAgICAgICAgICAgICBjb2xsaW91cmUKMjcgICAgICAgICAgICAgICAgICAgICBjYXJjYXNzb25uZQoyOCAgICAgICAgICAgICAgICAgICAgICAgIHRvdWxvdXNlCjI5ICAgICAgICAgICAgICAgICAgICAgICBtb250YXViYW4KMzAgICAgICAgICAgICAgICAgICAgICAgICBiaWFycml0egozMSAgICAgICAgICAgICAgICAgICAgICAgICBiYXlvbm5lCjMyICAgICAgICAgICAgICAgICAgICAgbGEgcm9jaGVsbGUKbmFtZTogY2l0eSwgZHR5cGU6IG9iamVjdFIFZnItZnJYBGipAYgBAZgBDbgBB8gBDdgBAegBAfgBA4gCAagCA7gC_uqlmgbAAgHSAiRiZGZiNTZmMC1lNTAxLTRjMmYtYjkyYS04NzExMmFkN2EzYjfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=b4ed677ffe3402b5&srepoch=1665758591&from=searchresults#hotelTmpl,"7,9","Situé à Courtils, à 10 km du Mont-Saint-Michel, le Manoir de la Roche Torin, The Originals Relais (Relais du Silence) Offrant une vue sur l'abbaye du Mont-Saint-Michel, il vous propose une connexion..."
5,Mont Saint Michel,-1.511459954959514,48.6359541,15.39,16.09,93.0,5.55,light breeze,too moist,2,Logis Hotel Du Chateau,https://www.booking.com/hotel/fr/duchateaucombourg.fr.html?aid=304142&label=gen173nr-1FCAQoggJCowlzZWFyY2hfMCAgICAgICAgICAgICAgICBtb250IHNhaW50IG1pY2hlbAoxICAgICAgICAgICAgICAgICAgICAgICAgICBzdCBtYWxvCjIgICAgICAgICAgICAgICAgICAgICAgICAgICBiYXlldXgKMyAgICAgICAgICAgICAgICAgICAgICAgICBsZSBoYXZyZQo0ICAgICAgICAgICAgICAgICAgICAgICAgICAgIHJvdWVuCjUgICAgICAgICAgICAgICAgICAgICAgICAgICAgcGFyaXMKNiAgICAgICAgICAgICAgICAgICAgICAgICAgIGFtaWVucwo3ICAgICAgICAgICAgICAgICAgICAgICAgICAgIGxpbGxlCjggICAgICAgICAgICAgICAgICAgICAgIHN0cmFzYm91cmcKOSAgICAgY2hhdGVhdSBkdSBoYXV0IGtvZW5pZ3Nib3VyZwoxMCAgICAgICAgICAgICAgICAgICAgICAgICAgY29sbWFyCjExICAgICAgICAgICAgICAgICAgICAgICBlZ3Vpc2hlaW0KMTIgICAgICAgICAgICAgICAgICAgICAgICBiZXNhbmNvbgoxMyAgICAgICAgICAgICAgICAgICAgICAgICAgIGRpam9uCjE0ICAgICAgICAgICAgICAgICAgICAgICAgICBhbm5lY3kKMTUgICAgICAgICAgICAgICAgICAgICAgICBncmVub2JsZQoxNiAgICAgICAgICAgICAgICAgICAgICAgICAgICBseW9uCjE3ICAgICAgICAgICAgICBib3JtZXMgbGVzIG1pbW9zYXMKMTggICAgICAgICAgICAgICAgICAgICAgICAgIGNhc3NpcwoxOSAgICAgICAgICAgICAgICAgICAgICAgbWFyc2VpbGxlCjIwICAgICAgICAgICAgICAgICBhaXggZW4gcHJvdmVuY2UKMjEgICAgICAgICAgICAgICAgICAgICAgICAgYXZpZ25vbgoyMiAgICAgICAgICAgICAgICAgICAgICAgICAgICB1emVzCjIzICAgICAgICAgICAgICAgICAgICAgICAgICAgbmltZXMKMjQgICAgICAgICAgICAgICAgICAgYWlndWVzIG1vcnRlcwoyNSAgICAgICAgc2FpbnRlcyBtYXJpZXMgZGUgbGEgbWVyCjI2ICAgICAgICAgICAgICAgICAgICAgICBjb2xsaW91cmUKMjcgICAgICAgICAgICAgICAgICAgICBjYXJjYXNzb25uZQoyOCAgICAgICAgICAgICAgICAgICAgICAgIHRvdWxvdXNlCjI5ICAgICAgICAgICAgICAgICAgICAgICBtb250YXViYW4KMzAgICAgICAgICAgICAgICAgICAgICAgICBiaWFycml0egozMSAgICAgICAgICAgICAgICAgICAgICAgICBiYXlvbm5lCjMyICAgICAgICAgICAgICAgICAgICAgbGEgcm9jaGVsbGUKbmFtZTogY2l0eSwgZHR5cGU6IG9iamVjdFIFZnItZnJYBGipAYgBAZgBDbgBB8gBDdgBAegBAfgBA4gCAagCA7gC_uqlmgbAAgHSAiRiZGZiNTZmMC1lNTAxLTRjMmYtYjkyYS04NzExMmFkN2EzYjfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=b4ed677ffe3402b5&srepoch=1665758591&from=searchresults#hotelTmpl,"7,8","Situé entre Rennes et Saint-Malo, au pied du château de Combourg, l'Logis Hotel Du Chateau propose des chambres attrayantes avec une télévision à écran plat. "
6,Mont Saint Michel,-1.511459954959514,48.6359541,15.39,16.09,93.0,5.55,light breeze,too moist,2,Hotel de l'Abbaye; BW Premier Collection,https://www.booking.com/hotel/fr/de-l-abbaye-le-tronchet.fr.html?aid=304142&label=gen173nr-1FCAQoggJCowlzZWFyY2hfMCAgICAgICAgICAgICAgICBtb250IHNhaW50IG1pY2hlbAoxICAgICAgICAgICAgICAgICAgICAgICAgICBzdCBtYWxvCjIgICAgICAgICAgICAgICAgICAgICAgICAgICBiYXlldXgKMyAgICAgICAgICAgICAgICAgICAgICAgICBsZSBoYXZyZQo0ICAgICAgICAgICAgICAgICAgICAgICAgICAgIHJvdWVuCjUgICAgICAgICAgICAgICAgICAgICAgICAgICAgcGFyaXMKNiAgICAgICAgICAgICAgICAgICAgICAgICAgIGFtaWVucwo3ICAgICAgICAgICAgICAgICAgICAgICAgICAgIGxpbGxlCjggICAgICAgICAgICAgICAgICAgICAgIHN0cmFzYm91cmcKOSAgICAgY2hhdGVhdSBkdSBoYXV0IGtvZW5pZ3Nib3VyZwoxMCAgICAgICAgICAgICAgICAgICAgICAgICAgY29sbWFyCjExICAgICAgICAgICAgICAgICAgICAgICBlZ3Vpc2hlaW0KMTIgICAgICAgICAgICAgICAgICAgICAgICBiZXNhbmNvbgoxMyAgICAgICAgICAgICAgICAgICAgICAgICAgIGRpam9uCjE0ICAgICAgICAgICAgICAgICAgICAgICAgICBhbm5lY3kKMTUgICAgICAgICAgICAgICAgICAgICAgICBncmVub2JsZQoxNiAgICAgICAgICAgICAgICAgICAgICAgICAgICBseW9uCjE3ICAgICAgICAgICAgICBib3JtZXMgbGVzIG1pbW9zYXMKMTggICAgICAgICAgICAgICAgICAgICAgICAgIGNhc3NpcwoxOSAgICAgICAgICAgICAgICAgICAgICAgbWFyc2VpbGxlCjIwICAgICAgICAgICAgICAgICBhaXggZW4gcHJvdmVuY2UKMjEgICAgICAgICAgICAgICAgICAgICAgICAgYXZpZ25vbgoyMiAgICAgICAgICAgICAgICAgICAgICAgICAgICB1emVzCjIzICAgICAgICAgICAgICAgICAgICAgICAgICAgbmltZXMKMjQgICAgICAgICAgICAgICAgICAgYWlndWVzIG1vcnRlcwoyNSAgICAgICAgc2FpbnRlcyBtYXJpZXMgZGUgbGEgbWVyCjI2ICAgICAgICAgICAgICAgICAgICAgICBjb2xsaW91cmUKMjcgICAgICAgICAgICAgICAgICAgICBjYXJjYXNzb25uZQoyOCAgICAgICAgICAgICAgICAgICAgICAgIHRvdWxvdXNlCjI5ICAgICAgICAgICAgICAgICAgICAgICBtb250YXViYW4KMzAgICAgICAgICAgICAgICAgICAgICAgICBiaWFycml0egozMSAgICAgICAgICAgICAgICAgICAgICAgICBiYXlvbm5lCjMyICAgICAgICAgICAgICAgICAgICAgbGEgcm9jaGVsbGUKbmFtZTogY2l0eSwgZHR5cGU6IG9iamVjdFIFZnItZnJYBGipAYgBAZgBDbgBB8gBDdgBAegBAfgBA4gCAagCA7gC_uqlmgbAAgHSAiRiZGZiNTZmMC1lNTAxLTRjMmYtYjkyYS04NzExMmFkN2EzYjfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=b4ed677ffe3402b5&srepoch=1665758591&from=searchresults#hotelTmpl,"8,1",L’Hotel de l'Abbaye; BW Premier Collection vous propose un hébergement climatisé au Tronchet. 
